n,T,num_runs,num_odd,num_even
1367,39,22,11,28
1368,127,91,45,82
1369,39,22,11,28
1370,127,91,45,82
1371,114,80,40,74
1372,127,91,45,82
1373,127,90,45,82
1374,39,23,11,28
1375,39,22,11,28
1376,34,19,9,25
1377,158,114,57,101
1378,127,91,45,82
1379,127,90,45,82
1380,127,91,45,82
1381,127,90,45,82
1382,127,91,45,82
1383,96,66,33,63
1384,34,19,9,25
1385,65,42,21,44
1386,34,19,9,25
1387,65,42,21,44
1388,127,91,45,82
1389,127,90,45,82
1390,127,91,45,82
1391,114,80,40,74
1392,34,19,9,25
1393,34,18,9,25
1394,127,91,45,82
1395,127,90,45,82
1396,34,19,9,25
1397,34,18,9,25
1398,65,43,21,44
1399,65,42,21,44
1400,83,57,28,55
1401,96,66,33,63
1402,83,57,28,55
1403,127,90,45,82
1404,83,57,28,55
1405,83,56,28,55
1406,171,125,62,109
1407,171,124,62,109
1408,21,9,4,17
1409,83,56,28,55
1410,34,19,9,25
1411,34,18,9,25
1412,127,91,45,82
1413,127,90,45,82
1414,127,91,45,82
1415,34,18,9,25
1416,34,19,9,25
1417,78,52,26,52
1418,34,19,9,25
1419,127,90,45,82
1420,34,19,9,25
1421,34,18,9,25
1422,65,43,21,44
1423,65,42,21,44
1424,34,19,9,25
1425,26,12,6,20
1426,26,13,6,20
1427,26,12,6,20
1428,34,19,9,25
1429,34,18,9,25
1430,26,13,6,20
1431,26,12,6,20
1432,34,19,9,25
1433,26,12,6,20
1434,34,19,9,25
1435,78,52,26,52
1436,52,33,16,36
1437,52,32,16,36
1438,52,33,16,36
1439,127,90,45,82
1440,21,9,4,17
1441,140,100,50,90
1442,47,29,14,33
1443,47,28,14,33
1444,47,29,14,33
1445,47,28,14,33
1446,47,29,14,33
1447,52,32,16,36
1448,21,9,4,17
1449,140,100,50,90
1450,21,9,4,17
1451,140,100,50,90
1452,47,29,14,33
1453,47,28,14,33
1454,47,29,14,33
1455,140,100,50,90
1456,96,67,33,63
1457,34,18,9,25
1458,34,19,9,25
1459,34,18,9,25
1460,96,67,33,63
1461,96,66,33,63
1462,140,101,50,90
1463,140,100,50,90
1464,96,67,33,63
1465,34,18,9,25
1466,96,67,33,63
1467,140,100,50,90
1468,47,29,14,33
1469,47,28,14,33
1470,47,29,14,33
1471,171,124,62,109
1472,21,9,4,17
1473,96,66,33,63
1474,140,101,50,90
1475,140,100,50,90
1476,21,9,4,17
1477,21,8,4,17
1478,21,9,4,17
1479,96,66,33,63
1480,47,29,14,33
1481,34,18,9,25
1482,47,29,14,33
1483,140,100,50,90
1484,47,29,14,33
1485,47,28,14,33
1486,96,67,33,63
1487,96,66,33,63
1488,21,9,4,17
1489,47,28,14,33
1490,91,63,31,60
1491,91,62,31,60
1492,21,9,4,17
1493,21,8,4,17
1494,47,29,14,33
1495,47,28,14,33
1496,47,29,14,33
1497,47,28,14,33
1498,47,29,14,33
1499,47,28,14,33
1500,47,29,14,33
1501,47,28,14,33
1502,140,101,50,90
1503,140,100,50,90
1504,109,77,38,71
1505,39,22,11,28
1506,21,9,4,17
1507,21,8,4,17
1508,65,43,21,44
1509,65,42,21,44
1510,65,43,21,44
1511,91,62,31,60
1512,109,77,38,71
1513,65,42,21,44
1514,109,77,38,71
1515,140,100,50,90
1516,60,39,19,41
1517,60,38,19,41
1518,60,39,19,41
1519,153,110,55,98
1520,109,77,38,71
1521,109,76,38,71
1522,34,19,9,25
1523,34,18,9,25
1524,109,77,38,71
1525,109,76,38,71
1526,153,111,55,98
1527,153,110,55,98
1528,47,29,14,33
1529,60,38,19,41
1530,47,29,14,33
1531,60,38,19,41
1532,47,29,14,33
1533,47,28,14,33
1534,60,39,19,41
1535,60,38,19,41
1536,16,5,2,14
1537,153,110,55,98
1538,34,19,9,25
1539,34,18,9,25
1540,34,19,9,25
1541,34,18,9,25
1542,34,19,9,25
1543,109,76,38,71
1544,122,87,43,79
1545,60,38,19,41
1546,122,87,43,79
1547,34,18,9,25
1548,122,87,43,79
1549,122,86,43,79
1550,153,111,55,98
1551,153,110,55,98
1552,122,87,43,79
1553,122,86,43,79
1554,34,19,9,25
1555,34,18,9,25
1556,122,87,43,79
1557,122,86,43,79
1558,60,39,19,41
1559,60,38,19,41
1560,122,87,43,79
1561,60,38,19,41
1562,122,87,43,79
1563,153,110,55,98
1564,122,87,43,79
1565,122,86,43,79
1566,122,87,43,79
1567,60,38,19,41
1568,29,15,7,22
1569,34,18,9,25
1570,122,87,43,79
1571,122,86,43,79
1572,60,39,19,41
1573,60,38,19,41
1574,60,39,19,41
1575,60,38,19,41
1576,29,15,7,22
1577,91,62,31,60
1578,29,15,7,22
1579,122,86,43,79
1580,78,53,26,52
1581,78,52,26,52
1582,78,53,26,52
1583,166,120,60,106
1584,29,15,7,22
1585,78,52,26,52
1586,78,53,26,52
1587,78,52,26,52
1588,29,15,7,22
1589,29,14,7,22
1590,104,73,36,68
1591,104,72,36,68
1592,122,87,43,79
1593,122,86,43,79
1594,122,87,43,79
1595,73,48,24,49
1596,122,87,43,79
1597,122,86,43,79
1598,73,49,24,49
1599,73,48,24,49
1600,29,15,7,22
1601,60,38,19,41
1602,60,39,19,41
1603,60,38,19,41
1604,21,9,4,17
1605,21,8,4,17
1606,21,9,4,17
1607,166,120,60,106
1608,21,9,4,17
1609,73,48,24,49
1610,21,9,4,17
1611,21,8,4,17
1612,21,9,4,17
1613,21,8,4,17
1614,73,49,24,49
1615,73,48,24,49
1616,29,15,7,22
1617,47,28,14,33
1618,47,29,14,33
1619,47,28,14,33
1620,29,15,7,22
1621,29,14,7,22
1622,135,97,48,87
1623,135,96,48,87
1624,42,25,12,30
1625,135,96,48,87
1626,42,25,12,30
1627,73,48,24,49
1628,42,25,12,30
1629,42,24,12,30
1630,135,97,48,87
1631,135,96,48,87
1632,29,15,7,22
1633,135,96,48,87
1634,42,25,12,30
1635,42,24,12,30
1636,42,25,12,30
1637,42,24,12,30
1638,42,25,12,30
1639,104,72,36,68
1640,29,15,7,22
1641,73,48,24,49
1642,29,15,7,22
1643,73,48,24,49
1644,135,97,48,87
1645,135,96,48,87
1646,135,97,48,87
1647,135,96,48,87
1648,91,63,31,60
1649,29,14,7,22
1650,135,97,48,87
1651,135,96,48,87
1652,91,63,31,60
1653,91,62,31,60
1654,42,25,12,30
1655,42,24,12,30
1656,91,63,31,60
1657,73,48,24,49
1658,91,63,31,60
1659,42,24,12,30
1660,135,97,48,87
1661,135,96,48,87
1662,135,97,48,87
1663,73,48,24,49
1664,16,5,2,14
1665,179,130,65,114
1666,29,15,7,22
1667,29,14,7,22
1668,135,97,48,87
1669,135,96,48,87
1670,135,97,48,87
1671,42,24,12,30
1672,42,25,12,30
1673,91,62,31,60
1674,42,25,12,30
1675,135,96,48,87
1676,42,25,12,30
1677,42,24,12,30
1678,86,59,29,57
1679,86,58,29,57
1680,42,25,12,30
1681,42,24,12,30
1682,42,25,12,30
1683,42,24,12,30
1684,42,25,12,30
1685,42,24,12,30
1686,42,25,12,30
1687,42,24,12,30
1688,42,25,12,30
1689,34,18,9,25
1690,42,25,12,30
1691,135,96,48,87
1692,34,19,9,25
1693,34,18,9,25
1694,34,19,9,25
1695,179,130,65,114
1696,16,5,2,14
1697,34,18,9,25
1698,60,39,19,41
1699,60,38,19,41
1700,60,39,19,41
1701,60,38,19,41
1702,60,39,19,41
1703,60,38,19,41
1704,16,5,2,14
1705,135,96,48,87
1706,16,5,2,14
1707,148,106,53,95
1708,55,35,17,38
1709,55,34,17,38
1710,55,35,17,38
1711,148,106,53,95
1712,104,73,36,68
1713,29,14,7,22
1714,29,15,7,22
1715,29,14,7,22
1716,104,73,36,68
1717,104,72,36,68
1718,148,107,53,95
1719,148,106,53,95
1720,104,73,36,68
1721,55,34,17,38
1722,104,73,36,68
1723,55,34,17,38
1724,42,25,12,30
1725,42,24,12,30
1726,42,25,12,30
1727,55,34,17,38
1728,117,83,41,76
1729,104,72,36,68
1730,148,107,53,95
1731,148,106,53,95
1732,29,15,7,22
1733,29,14,7,22
1734,29,15,7,22
1735,104,72,36,68
1736,29,15,7,22
1737,104,72,36,68
1738,29,15,7,22
1739,55,34,17,38
1740,29,15,7,22
1741,29,14,7,22
1742,179,131,65,114
1743,179,130,65,114
1744,117,83,41,76
1745,148,106,53,95
1746,148,107,53,95
1747,148,106,53,95
1748,117,83,41,76
1749,117,82,41,76
1750,29,15,7,22
1751,29,14,7,22
1752,55,35,17,38
1753,55,34,17,38
1754,55,35,17,38
1755,42,24,12,30
1756,55,35,17,38
1757,55,34,17,38
1758,148,107,53,95
1759,148,106,53,95
1760,117,83,41,76
1761,104,72,36,68
1762,117,83,41,76
1763,117,82,41,76
1764,29,15,7,22
1765,29,14,7,22
1766,29,15,7,22
1767,148,106,53,95
1768,117,83,41,76
1769,55,34,17,38
1770,117,83,41,76
1771,55,34,17,38
1772,55,35,17,38
1773,55,34,17,38
1774,55,35,17,38
1775,86,58,29,57
1776,73,49,24,49
1777,117,82,41,76
1778,148,107,53,95
1779,148,106,53,95
1780,73,49,24,49
1781,73,48,24,49
1782,47,29,14,33
1783,47,28,14,33
1784,73,49,24,49
1785,29,14,7,22
1786,73,49,24,49
1787,47,28,14,33
1788,99,69,34,65
1789,99,68,34,65
1790,99,69,34,65
1791,99,68,34,65
1792,24,11,5,19
1793,117,82,41,76
1794,68,45,22,46
1795,68,44,22,46
1796,117,83,41,76
1797,117,82,41,76
1798,117,83,41,76
1799,68,44,22,46
1800,55,35,17,38
1801,161,116,58,103
1802,55,35,17,38
1803,42,24,12,30
1804,55,35,17,38
1805,55,34,17,38
1806,117,83,41,76
1807,117,82,41,76
1808,16,5,2,14
1809,55,34,17,38
1810,68,45,22,46
1811,68,44,22,46
1812,16,5,2,14
1813,16,4,2,14
1814,55,35,17,38
1815,55,34,17,38
1816,16,5,2,14
1817,68,44,22,46
1818,16,5,2,14
1819,161,116,58,103
1820,42,25,12,30
1821,42,24,12,30
1822,42,25,12,30
1823,161,116,58,103
1824,37,21,10,27
1825,42,24,12,30
1826,130,93,46,84
1827,130,92,46,84
1828,130,93,46,84
1829,130,92,46,84
1830,130,93,46,84
1831,68,44,22,46
1832,37,21,10,27
1833,42,24,12,30
1834,37,21,10,27
1835,130,92,46,84
1836,130,93,46,84
1837,130,92,46,84
1838,130,93,46,84
1839,161,116,58,103
1840,37,21,10,27
1841,130,92,46,84
1842,130,93,46,84
1843,130,92,46,84
1844,37,21,10,27
1845,37,20,10,27
1846,68,45,22,46
1847,68,44,22,46
1848,130,93,46,84
1849,68,44,22,46
1850,130,93,46,84
1851,130,92,46,84
1852,130,93,46,84
1853,130,92,46,84
1854,117,83,41,76
1855,117,82,41,76
1856,24,11,5,19
1857,37,20,10,27
1858,130,93,46,84
1859,130,92,46,84
1860,37,21,10,27
1861,37,20,10,27
1862,37,21,10,27
1863,68,44,22,46
1864,86,59,29,57
1865,68,44,22,46
1866,86,59,29,57
1867,37,20,10,27
1868,86,59,29,57
1869,86,58,29,57
1870,130,93,46,84
1871,130,92,46,84
1872,24,11,5,19
1873,86,58,29,57
1874,174,127,63,111
1875,174,126,63,111
1876,24,11,5,19
1877,24,10,5,19
1878,86,59,29,57
1879,86,58,29,57
1880,130,93,46,84
1881,37,20,10,27
1882,130,93,46,84
1883,86,58,29,57
1884,130,93,46,84
1885,130,92,46,84
1886,37,21,10,27
1887,37,20,10,27
1888,37,21,10,27
1889,81,54,27,54
1890,37,21,10,27
1891,37,20,10,27
1892,37,21,10,27
1893,37,20,10,27
1894,37,21,10,27
1895,174,126,63,111
1896,37,21,10,27
1897,68,44,22,46
1898,37,21,10,27
1899,68,44,22,46
1900,29,15,7,22
1901,29,14,7,22
1902,29,15,7,22
1903,130,92,46,84
1904,37,21,10,27
1905,37,20,10,27
1906,29,15,7,22
1907,29,14,7,22
1908,37,21,10,27
1909,37,20,10,27
1910,29,15,7,22
1911,29,14,7,22
1912,55,35,17,38
1913,81,54,27,54
1914,55,35,17,38
1915,174,126,63,111
1916,55,35,17,38
1917,55,34,17,38
1918,130,93,46,84
1919,130,92,46,84
1920,24,11,5,19
1921,143,102,51,92
1922,50,31,15,35
1923,50,30,15,35
1924,50,31,15,35
1925,50,30,15,35
1926,50,31,15,35
1927,50,30,15,35
1928,24,11,5,19
1929,55,34,17,38
1930,24,11,5,19
1931,143,102,51,92
1932,24,11,5,19
1933,24,10,5,19
1934,143,103,51,92
1935,143,102,51,92
1936,99,69,34,65
1937,50,30,15,35
1938,50,31,15,35
1939,50,30,15,35
1940,99,69,34,65
1941,99,68,34,65
1942,37,21,10,27
1943,37,20,10,27
1944,99,69,34,65
1945,37,20,10,27
1946,99,69,34,65
1947,81,54,27,54
1948,143,103,51,92
1949,143,102,51,92
1950,143,103,51,92
1951,174,126,63,111
1952,24,11,5,19
1953,37,20,10,27
1954,99,69,34,65
1955,99,68,34,65
1956,50,31,15,35
1957,50,30,15,35
1958,50,31,15,35
1959,81,54,27,54
1960,24,11,5,19
1961,174,126,63,111
1962,24,11,5,19
1963,81,54,27,54
1964,143,103,51,92
1965,143,102,51,92
1966,143,103,51,92
1967,99,68,34,65
1968,50,31,15,35
1969,24,10,5,19
1970,24,11,5,19
1971,24,10,5,19
1972,50,31,15,35
1973,50,30,15,35
1974,37,21,10,27
1975,37,20,10,27
1976,50,31,15,35
1977,143,102,51,92
1978,50,31,15,35
1979,143,102,51,92
1980,99,69,34,65
1981,99,68,34,65
1982,99,69,34,65
1983,50,30,15,35
1984,112,79,39,73
1985,50,30,15,35
1986,94,65,32,62
1987,94,64,32,62
1988,24,11,5,19
1989,24,10,5,19
1990,24,11,5,19
1991,50,30,15,35
1992,50,31,15,35
1993,50,30,15,35
1994,50,31,15,35
1995,50,30,15,35
1996,50,31,15,35
1997,50,30,15,35
1998,50,31,15,35
1999,50,30,15,35
2000,112,79,39,73
2001,50,30,15,35
2002,143,103,51,92
2003,143,102,51,92
2004,112,79,39,73
2005,112,78,39,73
